"transaction_id","trans_group_en","property_usage_en","procedure_name_en","instance_date","area_id","area_name_en","procedure_area","actual_worth","meter_sale_price"
"1-11-2023-26278","Sales","Commercial","Sell","21-08-2023",232,"Mirdif",97.4,1330191.0,13656.99
"1-11-2023-42059","Sales","Commercial","Sell","19-12-2023",510,"Al Yelayiss 5",7791565.41,2427140685.0,311.51
"1-11-2023-42772","Sales","Commercial","Sell","25-12-2023",350,"Al Thanyah Fifth",506.22,5100000.0,10074.67
"1-11-2023-36009","Sales","Commercial","Sell","07-11-2023",350,"Al Thanyah Fifth",120.03,1343670.0,11194.45
"1-11-2023-1324","Sales","Commercial","Sell","16-01-2023",343,"Al Warsan First",44.0,350000.0,7954.55
"1-11-2023-21347","Sales","Commercial","Sell","07-07-2023",350,"Al Thanyah Fifth",281.04,3176250.0,11301.77
"1-11-2023-1889","Sales","Commercial","Sell","23-01-2023",441,"Al Barsha South Fourth",1696.61,13000000.0,7662.34
"1-11-2023-852","Sales","Commercial","Sell","10-01-2023",350,"Al Thanyah Fifth",128.22,821190.0,6404.54
"1-11-2023-35572","Sales","Commercial","Sell","03-11-2023",390,"Burj Khalifa",929.03,180000000.0,193750.47
"1-11-2023-2370","Sales","Commercial","Sell","26-01-2023",526,"Business Bay",29.2,750000.0,25684.93
"1-11-2023-20412","Sales","Commercial","Sell","26-06-2023",467,"Wadi Al Safa 5",2820.0,7000000.0,2482.27
"1-11-2023-41628","Sales","Commercial","Sell","15-12-2023",485,"Me'Aisem First",283.72,2331142.0,8216.35
"1-11-2023-10682","Sales","Commercial","Sell","12-04-2023",382,"Al Waheda",670.76,1600000.0,2385.35
"1-11-2023-36395","Sales","Commercial","Sell","09-11-2023",443,"Al Thanyah First",151.9,1883000.0,12396.31
"1-11-2023-8706","Sales","Commercial","Sell","23-03-2023",526,"Business Bay",80.36,926744.0,11532.4
"1-11-2023-25694","Sales","Commercial","Sell","15-08-2023",410,"Palm Jumeirah",59.13,245000.0,4143.41
"1-11-2023-7214","Sales","Commercial","Sell","13-03-2023",350,"Al Thanyah Fifth",51.93,913688.0,17594.61
"1-11-2023-418","Sales","Commercial","Sell","06-01-2023",526,"Business Bay",114.73,1159773.0,10108.72
"1-11-2023-31725","Sales","Commercial","Sell","04-10-2023",526,"Business Bay",85.12,1007842.0,11840.25
"1-11-2023-31207","Sales","Commercial","Sell","28-09-2023",435,"Al Hebiah Fourth",1018.82,8850000.0,8686.52
"1-11-2022-33169","Sales","Commercial","Sell","05-01-2023",526,"Business Bay",50.57,621000.0,12280.01
"1-11-2023-36261","Sales","Commercial","Sell","08-11-2023",350,"Al Thanyah Fifth",125.32,1139000.0,9088.73
"1-11-2023-42648","Sales","Commercial","Sell","21-12-2023",526,"Business Bay",86.77,1400000.0,16134.61
"1-11-2023-1110","Sales","Commercial","Sell","12-01-2023",526,"Business Bay",94.2,650000.0,6900.21
"1-11-2023-23572","Sales","Commercial","Sell","02-08-2023",367,"Al Suq Al Kabeer",485.23,13000000.0,26791.42
"1-11-2023-32642","Sales","Commercial","Sell","11-10-2023",343,"Al Warsan First",57.0,490000.0,8596.49
"1-11-2023-24360","Sales","Commercial","Sell","03-08-2023",445,"Jabal Ali First",705.33,2550000.0,3615.33
"1-11-2023-16693","Sales","Commercial","Sell","31-05-2023",350,"Al Thanyah Fifth",884.19,8400000.0,9500.22
"1-11-2023-26198","Sales","Commercial","Sell","18-08-2023",350,"Al Thanyah Fifth",842.65,7120000.0,8449.53
"1-11-2023-19584","Sales","Commercial","Sell","20-06-2023",526,"Business Bay",80.36,1182181.0,14711.06
"1-11-2023-1374","Sales","Commercial","Sell","18-01-2023",276,"Al Bada",360.09,3500000.0,9719.79
"1-11-2023-41531","Sales","Commercial","Sell","25-12-2023",350,"Al Thanyah Fifth",115.95,1040000.0,8969.38
"1-11-2023-12176","Sales","Commercial","Sell","26-04-2023",526,"Business Bay",54.4,570000.0,10477.94
"1-11-2023-8502","Sales","Commercial","Sell","22-03-2023",341,"Trade Center First",127.91,2500000.0,19544.99
"1-11-2023-36285","Sales","Commercial","Sell","08-11-2023",350,"Al Thanyah Fifth",96.11,700000.0,7283.32
"1-11-2023-6480","Sales","Commercial","Sell","13-03-2023",526,"Business Bay",145.8,2253267.0,15454.51
"1-11-2023-12352","Sales","Commercial","Sell","28-04-2023",350,"Al Thanyah Fifth",72.25,470000.0,6505.19
"1-11-2023-11554","Sales","Commercial","Sell","18-04-2023",443,"Al Thanyah First",125.7,900000.0,7159.9
"1-11-2023-15876","Sales","Commercial","Sell","25-05-2023",526,"Business Bay",92.07,845600.0,9184.32
"1-11-2023-21218","Sales","Commercial","Sell","06-07-2023",443,"Al Thanyah First",289.76,2498665.0,8623.22
"1-11-2023-25383","Sales","Commercial","Sell","14-08-2023",350,"Al Thanyah Fifth",98.27,1546137.0,15733.56
"1-11-2023-26311","Sales","Commercial","Sell","21-08-2023",350,"Al Thanyah Fifth",51.93,950300.0,18299.63
"1-11-2023-15166","Sales","Commercial","Sell","22-05-2023",350,"Al Thanyah Fifth",93.0,1011303.0,10874.23
"1-11-2023-21226","Sales","Commercial","Sell","06-07-2023",443,"Al Thanyah First",144.88,1150000.0,7937.6
"1-11-2023-13287","Sales","Commercial","Sell","04-05-2023",350,"Al Thanyah Fifth",1001.59,14500000.0,14476.98
"1-11-2023-15563","Sales","Commercial","Sell","23-05-2023",485,"Me'Aisem First",1010.0,13000000.0,12871.29
"1-11-2023-1060","Sales","Commercial","Sell","12-01-2023",368,"Al Barsha First",1114.74,35000000.0,31397.46
"1-11-2023-14391","Sales","Commercial","Sell","15-05-2023",350,"Al Thanyah Fifth",510.0,4450000.0,8725.49
"1-11-2023-26704","Sales","Commercial","Sell","23-08-2023",526,"Business Bay",179.04,2164405.0,12088.95
"1-11-2023-618","Sales","Commercial","Sell","09-01-2023",350,"Al Thanyah Fifth",65.58,1865000.0,28438.55
"1-11-2023-39512","Sales","Commercial","Sell","30-11-2023",350,"Al Thanyah Fifth",149.06,1850000.0,12411.11
"1-11-2023-9999","Sales","Commercial","Sell","05-04-2023",526,"Business Bay",95.81,1340667.0,13992.98
"1-11-2023-34949","Sales","Commercial","Sell","30-10-2023",350,"Al Thanyah Fifth",988.62,16500000.0,16689.93
"1-11-2023-30540","Sales","Commercial","Sell","25-09-2023",343,"Al Warsan First",39.0,367185.0,9415.0
"1-11-2023-43415","Sales","Commercial","Sell","28-12-2023",350,"Al Thanyah Fifth",51.93,1257750.0,24220.1
"1-11-2023-6554","Sales","Commercial","Sell","13-03-2023",526,"Business Bay",236.71,3641639.0,15384.39
"1-11-2023-12234","Sales","Commercial","Sell","27-04-2023",244,"Al Murqabat",306.58,6000000.0,19570.75
"1-11-2023-24383","Sales","Commercial","Sell","02-08-2023",410,"Palm Jumeirah",685.8,37500000.0,54680.66
"1-11-2023-13033","Sales","Commercial","Sell","04-05-2023",350,"Al Thanyah Fifth",111.38,1166380.0,10472.08
"1-11-2023-26376","Sales","Commercial","Sell","21-08-2023",526,"Business Bay",25.24,296956.0,11765.29
"1-11-2023-35530","Sales","Commercial","Sell","02-11-2023",350,"Al Thanyah Fifth",759.76,9060000.0,11924.82
"1-11-2023-10690","Sales","Commercial","Sell","11-04-2023",271,"Al Karama",211.35,5200000.0,24603.74
"1-11-2023-10837","Sales","Commercial","Sell","12-04-2023",350,"Al Thanyah Fifth",99.69,1650000.0,16551.31
"1-11-2023-903","Sales","Commercial","Sell","11-01-2023",350,"Al Thanyah Fifth",213.78,2991443.0,13993.09
"1-11-2023-11679","Sales","Commercial","Sell","19-04-2023",526,"Business Bay",40.85,495000.0,12117.5
"1-11-2023-41528","Sales","Commercial","Sell","25-12-2023",350,"Al Thanyah Fifth",68.13,640000.0,9393.81
"1-11-2023-9285","Sales","Commercial","Sell","29-03-2023",350,"Al Thanyah Fifth",133.22,1200000.0,9007.66
"1-11-2023-42351","Sales","Commercial","Sell","20-12-2023",350,"Al Thanyah Fifth",102.71,1220994.0,11887.78
"1-11-2023-20443","Sales","Commercial","Sell","26-06-2023",350,"Al Thanyah Fifth",139.61,1536670.0,11006.88
"1-11-2023-37381","Sales","Commercial","Sell","16-11-2023",350,"Al Thanyah Fifth",125.54,1800000.0,14338.06
"1-11-2023-38240","Sales","Commercial","Sell","22-11-2023",484,"Nadd Hessa",365.58,3700000.0,10120.9
"1-11-2023-5445","Sales","Commercial","Sell","27-02-2023",410,"Palm Jumeirah",621.76,23000000.0,36991.77
"1-11-2023-18303","Sales","Commercial","Sell","12-06-2023",350,"Al Thanyah Fifth",79.34,950000.0,11973.78
"1-11-2023-16512","Sales","Commercial","Sell","30-05-2023",352,"Al Thanayah Fourth",771.28,6080000.0,7883.0
"1-11-2023-42262","Sales","Commercial","Sell","22-12-2023",526,"Business Bay",98.83,1436130.0,14531.32
"1-11-2023-10944","Sales","Commercial","Sell","18-04-2023",350,"Al Thanyah Fifth",141.74,1550000.0,10935.52
"1-11-2023-17987","Sales","Commercial","Sell","09-06-2023",485,"Me'Aisem First",4400.83,12000000.0,2726.76
"1-11-2023-26873","Sales","Commercial","Sell","24-08-2023",441,"Al Barsha South Fourth",186.4,3200000.0,17167.38
"1-11-2023-786","Sales","Commercial","Sell","12-01-2023",230,"Abu Hail",25.81,222174.0,8608.06
"1-11-2023-4275","Sales","Commercial","Sell","14-02-2023",526,"Business Bay",39.42,435000.0,11035.01
"1-11-2023-15838","Sales","Commercial","Sell","24-05-2023",350,"Al Thanyah Fifth",117.75,1013960.0,8611.13
"1-11-2023-43100","Sales","Commercial","Sell","26-12-2023",467,"Wadi Al Safa 5",1718.01,14793900.0,8611.07
"1-11-2023-11086","Sales","Commercial","Sell","14-04-2023",526,"Business Bay",76.61,450000.0,5873.91
"1-11-2023-14374","Sales","Commercial","Sell","12-05-2023",352,"Al Thanayah Fourth",549.15,7600000.0,13839.57
"1-11-2023-33959","Sales","Commercial","Sell","23-10-2023",435,"Al Hebiah Fourth",862.94,9500000.0,11008.88
"1-11-2023-28504","Sales","Commercial","Sell","08-09-2023",409,"Al Barshaa South Third",53.2,360000.0,6766.92
"1-11-2023-42258","Sales","Commercial","Sell","22-12-2023",526,"Business Bay",103.09,1498028.0,14531.26
"1-11-2023-17207","Sales","Commercial","Sell","05-06-2023",410,"Palm Jumeirah",1244.74,55000000.0,44185.93
"1-11-2023-310","Sales","Commercial","Sell","04-01-2023",350,"Al Thanyah Fifth",93.39,519132.0,5558.75
"1-11-2023-3688","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",57.6,640000.0,11111.11
"1-11-2023-23582","Sales","Commercial","Sell","31-07-2023",305,"Al Qusais First",1076.19,40000000.0,37168.16
"1-11-2023-12417","Sales","Commercial","Sell","28-04-2023",410,"Palm Jumeirah",1244.69,55000000.0,44187.71
"1-11-2023-35111","Sales","Commercial","Sell","31-10-2023",343,"Al Warsan First",158.19,1500000.0,9482.27
"1-11-2023-30831","Sales","Commercial","Sell","26-09-2023",343,"Al Warsan First",40.0,520000.0,13000.0
"1-11-2023-28777","Sales","Commercial","Sell","11-09-2023",335,"Nad Al Shiba First",235.19,4100000.0,17432.71
"1-11-2023-876","Sales","Commercial","Sell","19-01-2023",271,"Al Karama",211.35,4000000.0,18925.95
"1-11-2023-39998","Sales","Commercial","Sell","05-12-2023",526,"Business Bay",169.06,1900000.0,11238.61
"1-11-2023-36438","Sales","Commercial","Sell","09-11-2023",352,"Al Thanayah Fourth",628.77,7250000.0,11530.45
"1-11-2023-1367","Sales","Commercial","Sell","17-01-2023",485,"Me'Aisem First",4637.09,14000000.0,3019.13
"1-11-2023-42881","Sales","Commercial","Sell","25-12-2023",343,"Al Warsan First",48.0,400000.0,8333.33
"1-11-2023-24380","Sales","Commercial","Sell","02-08-2023",526,"Business Bay",138.19,1636206.0,11840.26
"1-11-2023-20986","Sales","Commercial","Sell","05-07-2023",410,"Palm Jumeirah",719.72,28500000.0,39598.73
"1-11-2023-41660","Sales","Commercial","Sell","15-12-2023",526,"Business Bay",149.3,2175000.0,14567.98
"1-11-2023-23653","Sales","Commercial","Sell","26-07-2023",435,"Al Hebiah Fourth",149.66,921362.0,6156.37
"1-11-2023-33164","Sales","Commercial","Sell","23-10-2023",233,"Hor Al Anz",211.35,2327834.0,11014.12
"1-11-2023-26192","Sales","Commercial","Sell","18-08-2023",443,"Al Thanyah First",102.34,1572553.0,15365.97
"1-11-2023-14591","Sales","Commercial","Sell","15-05-2023",441,"Al Barsha South Fourth",1649.34,13936972.0,8450.03
"1-11-2023-26588","Sales","Commercial","Sell","22-08-2023",410,"Palm Jumeirah",622.63,30000000.0,48182.71
"1-11-2023-37450","Sales","Commercial","Sell","16-11-2023",350,"Al Thanyah Fifth",761.68,5750000.0,7549.1
"1-11-2023-37794","Sales","Commercial","Sell","20-11-2023",343,"Al Warsan First",34.0,540000.0,15882.35
"1-11-2023-3123","Sales","Commercial","Sell","06-02-2023",362,"Naif",30.31,3400000.0,112174.2
"1-11-2023-1919","Sales","Commercial","Sell","23-01-2023",350,"Al Thanyah Fifth",772.89,7200000.0,9315.69
"1-11-2023-38366","Sales","Commercial","Sell","22-11-2023",526,"Business Bay",29.21,605000.0,20712.08
"1-11-2023-12819","Sales","Commercial","Sell","02-05-2023",350,"Al Thanyah Fifth",988.49,12800000.0,12949.04
"1-11-2023-3937","Sales","Commercial","Sell","10-02-2023",441,"Al Barsha South Fourth",961.09,5793200.0,6027.74
"1-11-2023-31359","Sales","Commercial","Sell","28-09-2023",350,"Al Thanyah Fifth",489.91,4550000.0,9287.42
"1-11-2023-16739","Sales","Commercial","Sell","31-05-2023",526,"Business Bay",151.24,1950000.0,12893.41
"1-11-2023-36702","Sales","Commercial","Sell","13-11-2023",350,"Al Thanyah Fifth",834.07,7750000.0,9291.79
"1-11-2023-39925","Sales","Commercial","Sell","06-12-2023",350,"Al Thanyah Fifth",149.66,1650000.0,11024.99
"1-11-2023-34391","Sales","Commercial","Sell","25-10-2023",343,"Al Warsan First",66.0,695000.0,10530.3
"1-11-2023-8481","Sales","Commercial","Sell","22-03-2023",526,"Business Bay",61.38,730000.0,11893.12
"1-11-2023-4306","Sales","Commercial","Sell","15-02-2023",350,"Al Thanyah Fifth",83.14,750000.0,9020.93
"1-11-2023-8778","Sales","Commercial","Sell","24-03-2023",526,"Business Bay",101.87,1050000.0,10307.25
"1-11-2023-36116","Sales","Commercial","Sell","07-11-2023",412,"Al Merkadh",65.4,2300000.0,35168.2
"1-11-2023-6718","Sales","Commercial","Sell","15-03-2023",350,"Al Thanyah Fifth",60.62,400000.0,6598.48
"1-11-2023-13242","Sales","Commercial","Sell","04-05-2023",343,"Al Warsan First",117.98,1280000.0,10849.3
"1-11-2023-22604","Sales","Commercial","Sell","17-07-2023",334,"Al Jadaf",1708.3,183880.0,107.64
"1-11-2023-21528","Sales","Commercial","Sell","10-07-2023",390,"Burj Khalifa",312.34,20700000.0,66273.93
"1-11-2023-5104","Sales","Commercial","Sell","23-02-2023",350,"Al Thanyah Fifth",67.0,846500.0,12634.33
"1-11-2023-9527","Sales","Commercial","Sell","30-03-2023",435,"Al Hebiah Fourth",727.74,7000000.0,9618.82
"1-11-2023-12255","Sales","Commercial","Sell","27-04-2023",526,"Business Bay",138.42,1989472.0,14372.72
"1-11-2023-24017","Sales","Commercial","Sell","31-07-2023",441,"Al Barsha South Fourth",2648.46,5000000.0,1887.89
"1-11-2023-9963","Sales","Commercial","Sell","04-04-2023",350,"Al Thanyah Fifth",52.76,400000.0,7581.5
"1-11-2023-6281","Sales","Commercial","Sell","06-03-2023",526,"Business Bay",57.93,680000.0,11738.3
"1-11-2023-41795","Sales","Commercial","Sell","18-12-2023",526,"Business Bay",138.42,1900000.0,13726.34
"1-11-2023-13586","Sales","Commercial","Sell","08-05-2023",410,"Palm Jumeirah",622.66,17500000.0,28105.23
"1-11-2023-32552","Sales","Commercial","Sell","27-10-2023",233,"Hor Al Anz",449.65,3200000.0,7116.65
"1-11-2023-7628","Sales","Commercial","Sell","16-03-2023",350,"Al Thanyah Fifth",198.0,4350000.0,21969.7
"1-11-2023-26203","Sales","Commercial","Sell","18-08-2023",443,"Al Thanyah First",96.15,1477447.0,15366.06
"1-11-2023-38670","Sales","Commercial","Sell","24-11-2023",350,"Al Thanyah Fifth",740.0,7300000.0,9864.86
"1-11-2023-14285","Sales","Commercial","Sell","12-05-2023",409,"Al Barshaa South Third",94.09,1215336.0,12916.74
"1-11-2023-3521","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",100.15,500000.0,4992.51
"1-11-2023-32741","Sales","Commercial","Sell","12-10-2023",350,"Al Thanyah Fifth",117.06,907214.0,7749.99
"1-11-2023-3540","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",105.04,540320.0,5143.95
"1-11-2023-28764","Sales","Commercial","Sell","11-09-2023",350,"Al Thanyah Fifth",72.17,630000.0,8729.39
"1-11-2023-38469","Sales","Commercial","Sell","23-11-2023",444,"Al Hebiah First",179.41,830394.0,4628.47
"1-11-2023-13239","Sales","Commercial","Sell","05-05-2023",334,"Al Jadaf",1089.75,9380000.0,8607.48
"1-11-2023-8173","Sales","Commercial","Sell","20-03-2023",526,"Business Bay",175.95,4000000.0,22733.73
"1-11-2023-40070","Sales","Commercial","Sell","06-12-2023",350,"Al Thanyah Fifth",92.31,980000.0,10616.4
"1-11-2023-24133","Sales","Commercial","Sell","31-07-2023",526,"Business Bay",154.83,2200000.0,14209.13
"1-11-2023-7065","Sales","Commercial","Sell","14-03-2023",350,"Al Thanyah Fifth",222.99,2208800.0,9905.38
"1-11-2023-7397","Sales","Commercial","Sell","14-03-2023",350,"Al Thanyah Fifth",72.17,665349.0,9219.19
"1-11-2023-24284","Sales","Commercial","Sell","01-08-2023",234,"Hor Al Anz East",2926.44,42500000.0,14522.76
"1-11-2023-37919","Sales","Commercial","Sell","20-11-2023",467,"Wadi Al Safa 5",3193.26,87500000.0,27401.46
"1-11-2023-12439","Sales","Commercial","Sell","02-05-2023",350,"Al Thanyah Fifth",100.24,1250000.0,12470.07
"1-11-2023-35581","Sales","Commercial","Sell","08-11-2023",526,"Business Bay",179.74,1569000.0,8729.28
"1-11-2023-34521","Sales","Commercial","Sell","26-10-2023",441,"Al Barsha South Fourth",77.2,510000.0,6606.22
"1-11-2023-18359","Sales","Commercial","Sell","12-06-2023",526,"Business Bay",29.2,499000.0,17089.04
"1-11-2023-24813","Sales","Commercial","Sell","07-08-2023",410,"Palm Jumeirah",485.98,2013950.0,4144.1
"1-11-2023-41974","Sales","Commercial","Sell","18-12-2023",526,"Business Bay",144.88,2860000.0,19740.47
"1-11-2023-7849","Sales","Commercial","Sell","17-03-2023",526,"Business Bay",329.43,5900000.0,17909.72
"1-11-2023-14781","Sales","Commercial","Sell","25-05-2023",367,"Al Suq Al Kabeer",595.04,31000000.0,52097.34
"1-11-2023-28960","Sales","Commercial","Sell","12-09-2023",526,"Business Bay",53.29,688332.0,12916.72
"1-11-2023-244","Sales","Commercial","Sell","03-01-2023",350,"Al Thanyah Fifth",305.93,4275000.0,13973.78
"1-11-2023-11011","Sales","Commercial","Sell","13-04-2023",352,"Al Thanayah Fourth",603.96,4925000.0,8154.51
"1-11-2023-27218","Sales","Commercial","Sell","28-08-2023",410,"Palm Jumeirah",1244.79,43300000.0,34784.98
"1-11-2023-6881","Sales","Commercial","Sell","09-03-2023",526,"Business Bay",87.93,785570.0,8934.04
"1-11-2023-33866","Sales","Commercial","Sell","20-10-2023",526,"Business Bay",97.36,1350000.0,13866.06
"1-11-2023-23153","Sales","Commercial","Sell","21-07-2023",526,"Business Bay",107.54,1099673.0,10225.71
"1-11-2023-42168","Sales","Commercial","Sell","19-12-2023",343,"Al Warsan First",67.0,485000.0,7238.81
"1-11-2023-37165","Sales","Commercial","Sell","15-11-2023",330,"Marsa Dubai",336.25,7000000.0,20817.84
"1-11-2023-42393","Sales","Commercial","Sell","20-12-2023",441,"Al Barsha South Fourth",1649.46,21023328.0,12745.58
"1-11-2023-25492","Sales","Commercial","Sell","14-08-2023",526,"Business Bay",150.29,1600000.0,10646.08
"1-11-2023-8363","Sales","Commercial","Sell","21-03-2023",443,"Al Thanyah First",84.74,889326.0,10494.76
"1-11-2023-38955","Sales","Commercial","Sell","28-11-2023",343,"Al Warsan First",52.0,475762.0,9149.27
"1-11-2023-36672","Sales","Commercial","Sell","13-11-2023",350,"Al Thanyah Fifth",59.27,1060000.0,17884.26
"1-11-2023-11340","Sales","Commercial","Sell","17-04-2023",526,"Business Bay",158.34,2000000.0,12631.05
"1-11-2023-783","Sales","Commercial","Sell","10-01-2023",334,"Al Jadaf",1103.5,11200000.0,10149.52
"1-11-2023-21467","Sales","Commercial","Sell","10-07-2023",413,"World Islands",974.94,33581301.0,34444.48
"1-11-2023-15831","Sales","Commercial","Sell","25-05-2023",350,"Al Thanyah Fifth",111.43,959536.0,8611.11
"1-11-2023-19570","Sales","Commercial","Sell","20-06-2023",526,"Business Bay",138.19,1561833.0,11302.07
"1-11-2023-3701","Sales","Commercial","Sell","09-02-2023",350,"Al Thanyah Fifth",122.54,703000.0,5736.9
"1-11-2023-15957","Sales","Commercial","Sell","25-05-2023",526,"Business Bay",124.46,1206000.0,9689.86
"1-11-2023-23806","Sales","Commercial","Sell","27-07-2023",441,"Al Barsha South Fourth",15.62,141192.0,9039.18
"1-11-2023-20607","Sales","Commercial","Sell","27-06-2023",350,"Al Thanyah Fifth",117.76,855732.0,7266.75
"1-11-2023-32220","Sales","Commercial","Sell","09-10-2023",526,"Business Bay",57.6,940000.0,16319.44
"1-11-2023-31405","Sales","Commercial","Sell","02-10-2023",330,"Marsa Dubai",55.46,1000000.0,18031.01
"1-11-2023-3395","Sales","Commercial","Sell","07-02-2023",443,"Al Thanyah First",58.81,475000.0,8076.86
"1-11-2023-1166","Sales","Commercial","Sell","13-01-2023",485,"Me'Aisem First",761.9,9100000.0,11943.82
"1-11-2023-9459","Sales","Commercial","Sell","31-03-2023",443,"Al Thanyah First",84.66,729025.0,8611.21
